t,o,h,l,c,v
1761881400000,1083.45,1083.49,1083.44,1083.49,5.455
1761882300000,1082.36,1083.36,1082.36,1083.12,155.865
1761883200000,1086.2,1086.36,1086.19,1086.35,2.456
1761884100000,1090.5,1090.6,1090.48,1090.59,33.75
1761885000000,1095.5,1095.67,1095.5,1095.66,8.441
1761885900000,1096.76,1096.96,1096.76,1096.95,38.243
1761886800000,1098.85,1098.85,1098.43,1098.43,94.392
1761887700000,1095.5,1095.5,1095.49,1095.49,0.496
1761888600000,1094.0,1094.01,1093.82,1093.82,17.985
1761889500000,1095.36,1095.37,1095.36,1095.36,2.315
1761890400000,1095.87,1096.09,1095.87,1096.08,4.223
1761891300000,1093.68,1093.93,1093.68,1093.93,14.423
1761892200000,1093.96,1094.03,1093.96,1094.02,4.92
1761893100000,1093.04,1093.17,1093.04,1093.17,16.888
1761894000000,1096.08,1096.14,1095.85,1095.98,233.849
1761894900000,1095.59,1095.68,1095.59,1095.68,9.046
1761895800000,1095.51,1095.9,1095.51,1095.81,139.873
1761896700000,1095.53,1095.85,1095.53,1095.84,31.015
1761897600000,1099.04,1099.3,1099.04,1099.3,29.353
1761898500000,1099.1,1099.36,1099.1,1099.33,13.848
1761899400000,1103.91,1104.06,1103.9,1103.96,36.429
1761900300000,1100.04,1100.05,1100.04,1100.05,31.416
1761901200000,1104.3,1104.72,1104.26,1104.72,24.402
1761902100000,1097.77,1097.91,1097.48,1097.48,28.584
1761903000000,1089.93,1089.93,1089.74,1089.8,93.112
1761903900000,1092.19,1092.28,1092.02,1092.28,26.162
1761904800000,1090.65,1090.92,1090.65,1090.92,21.915
1761905700000,1087.4,1087.6,1087.39,1087.5,20.078
1761906600000,1089.8,1089.81,1089.8,1089.8,6.102
1761907500000,1093.24,1093.38,1093.1,1093.1,60.947
1761908400000,1086.04,1086.21,1086.0,1086.21,16.148
1761909300000,1084.2,1084.2,1083.77,1084.01,133.176
1761910200000,1081.29,1081.65,1081.29,1081.65,67.993
1761911100000,1082.73,1082.77,1082.72,1082.74,34.034
1761912000000,1088.19,1088.19,1087.93,1087.94,33.286
1761912900000,1087.65,1087.66,1087.43,1087.43,36.685
1761913800000,1087.68,1087.68,1087.64,1087.64,0.749
1761914700000,1080.43,1080.78,1080.42,1080.77,32.819
1761915600000,1078.77,1078.94,1078.77,1078.94,28.81
1761916500000,1081.63,1082.0,1081.63,1081.92,21.095
1761917400000,1081.38,1081.38,1080.89,1080.99,33.68
1761918300000,1078.17,1078.76,1078.16,1078.76,14.428
1761919200000,1083.06,1083.97,1083.01,1083.02,233.428
1761920100000,1079.24,1079.29,1079.19,1079.29,34.882
1761921000000,1080.32,1080.32,1079.7,1079.76,72.21
1761921900000,1083.23,1083.23,1083.13,1083.13,3.84
1761922800000,1087.42,1087.42,1087.02,1087.02,35.856
1761923700000,1088.75,1089.02,1088.75,1089.02,38.006
1761924600000,1082.6,1082.6,1082.26,1082.29,10.931
1761925500000,1085.93,1085.93,1085.49,1085.49,10.288
1761926400000,1084.52,1084.52,1084.16,1084.17,16.419
1761927300000,1083.67,1083.68,1083.67,1083.68,0.374
1761928200000,1082.98,1082.98,1082.85,1082.9,12.625
1761929100000,1081.11,1081.11,1081.03,1081.03,0.691
1761930000000,1074.06,1074.06,1073.78,1073.88,19.527
1761930900000,1075.83,1076.15,1075.75,1076.15,15.014
1761931800000,1074.48,1074.48,1074.24,1074.26,9.861
1761932700000,1078.26,1078.26,1078.14,1078.14,3.431
1761933600000,1078.76,1079.0,1078.75,1079.0,7.296
1761934500000,1079.05,1079.07,1079.05,1079.07,2.027
1761935400000,1077.44,1077.44,1077.33,1077.33,1.562
1761936300000,1082.94,1083.0,1082.94,1083.0,2.542
1761937200000,1081.85,1081.85,1081.58,1081.59,16.489
1761938100000,1082.47,1082.47,1082.38,1082.39,1.03
1761939000000,1086.21,1086.4,1086.2,1086.39,2.732
1761939900000,1088.81,1092.23,1088.8,1090.0,3924.34
1761940800000,1090.0,1090.09,1085.97,1089.14,3598.421
1761941700000,1089.15,1089.86,1087.53,1088.95,1066.617
1761942600000,1088.95,1089.2,1086.64,1087.24,833.769
1761943500000,1087.23,1088.67,1085.0,1086.06,1391.832
1761944400000,1086.05,1087.19,1084.01,1084.24,1556.789
1761945300000,1084.24,1087.47,1084.05,1086.87,1146.303
1761946200000,1086.88,1088.26,1085.24,1087.02,1005.427
1761947100000,1087.02,1088.02,1086.37,1087.43,465.003
1761948000000,1087.43,1087.43,1087.42,1087.43,2.013
1761948900000,1088.49,1089.6,1087.14,1088.11,748.356
1761949800000,1088.1,1089.31,1087.55,1087.56,706.118
1761950700000,1087.55,1089.18,1087.2,1088.81,911.382
1761951600000,1088.8,1088.8,1088.33,1088.33,117.649
1761952500000,1088.16,1089.77,1088.0,1089.67,791.514
1761953400000,1089.67,1091.0,1088.29,1090.84,1213.154
1761954300000,1090.85,1090.85,1088.57,1088.9,2115.936
1761955200000,1088.9,1088.9,1088.78,1088.78,4.089
1761956100000,1089.6,1090.21,1086.69,1088.1,2148.195
1761957000000,1088.1,1090.02,1086.25,1089.78,3973.127
1761957900000,1089.79,1093.31,1089.5,1093.14,8630.737
1761958800000,1093.14,1093.24,1093.09,1093.23,43.8
1761959700000,1092.51,1093.59,1087.28,1090.36,6328.379
1761960600000,1090.36,1091.41,1087.89,1088.62,2721.933
1761961500000,1088.62,1088.68,1085.52,1085.68,3403.963
1761962400000,1085.68,1085.68,1085.68,1085.68,0.162
1761963300000,1083.22,1085.49,1083.21,1083.76,1720.226
1761964200000,1083.77,1084.25,1082.04,1083.97,1280.167
1761965100000,1083.98,1086.0,1083.97,1085.71,1197.71
1761966000000,1085.71,1085.71,1085.7,1085.71,5.489
1761966900000,1087.84,1090.71,1087.83,1088.8,2827.365
1761967800000,1088.8,1091.16,1088.23,1090.23,2573.137
1761968700000,1090.24,1090.6,1089.03,1090.0,814.89
1761969600000,1089.99,1090.3,1089.99,1090.3,6.718
1761970500000,1089.18,1090.8,1088.31,1090.33,1136.011
1761971400000,1090.33,1091.0,1089.96,1090.82,1560.125
1761972300000,1090.81,1091.37,1089.55,1090.01,1129.111
1761973200000,1090.0,1090.01,1089.85,1089.92,9.121
1761974100000,1088.63,1089.56,1087.14,1088.1,1406.429
1761975000000,1088.1,1088.91,1087.36,1087.37,1306.428
1761975900000,1087.36,1087.37,1085.48,1086.4,997.3
1761976800000,1086.4,1086.4,1086.4,1086.4,1.536
1761977700000,1085.77,1086.35,1085.06,1085.53,729.369
1761978600000,1085.54,1086.53,1084.28,1084.73,1591.755
1761979500000,1084.73,1086.22,1084.7,1085.95,1709.244
1761980400000,1085.95,1086.01,1085.95,1086.0,7.522
1761981300000,1087.36,1088.92,1087.09,1087.89,1670.845
1761982200000,1087.9,1088.49,1085.23,1085.44,1112.388
1761983100000,1085.44,1086.85,1085.06,1086.46,923.789
1761984000000,1086.47,1086.47,1086.46,1086.47,4.78
1761984900000,1087.15,1088.2,1086.0,1086.73,856.47
1761985800000,1086.74,1087.05,1085.58,1085.58,893.368
1761986700000,1085.58,1088.66,1085.58,1088.41,1817.013
1761987600000,1088.41,1088.41,1088.4,1088.41,3.245
1761988500000,1086.98,1087.06,1085.52,1085.81,1433.872
1761989400000,1085.81,1089.52,1085.71,1087.76,2843.161
1761990300000,1087.77,1089.22,1087.73,1088.06,755.447
1761991200000,1088.07,1088.13,1088.06,1088.13,0.823
1761992100000,1088.07,1088.8,1087.57,1088.0,1038.083
1761993000000,1088.0,1088.25,1086.92,1087.77,889.726
1761993900000,1087.77,1088.5,1087.0,1087.89,787.51
1761994800000,1087.88,1088.0,1087.88,1088.0,4.431
1761995700000,1088.39,1089.02,1088.39,1088.6,1266.438
1761996600000,1088.6,1089.1,1087.56,1088.92,583.948
1761997500000,1088.93,1089.23,1088.61,1089.11,494.217
1761998400000,1089.11,1089.2,1089.1,1089.2,5.946
1761999300000,1089.5,1091.14,1089.13,1089.81,1948.195
1762000200000,1089.81,1091.51,1089.8,1090.73,1570.356
1762001100000,1090.72,1090.81,1089.29,1089.65,1375.393
1762002000000,1089.65,1089.66,1089.65,1089.66,0.391
1762002900000,1088.68,1089.39,1087.07,1087.61,1321.659
1762003800000,1087.62,1088.18,1082.5,1084.81,2876.639
1762004700000,1084.82,1086.46,1084.58,1085.0,3273.231
1762005600000,1085.0,1085.0,1084.99,1085.0,2.189
1762006500000,1082.65,1084.24,1081.8,1083.61,1638.375
1762007400000,1083.61,1083.61,1083.6,1083.61,0.111
1762008300000,1085.52,1085.53,1085.52,1085.53,2.905
1762009200000,1085.07,1085.08,1085.07,1085.07,0.445
1762010100000,1088.99,1089.16,1088.99,1089.15,37.266
1762011000000,1091.53,1091.53,1091.46,1091.47,6.252
1762011900000,1091.12,1091.13,1091.12,1091.13,0.507
1762012800000,1092.6,1093.04,1092.6,1093.04,131.025
1762013700000,1090.53,1090.53,1090.52,1090.53,4.897
1762014600000,1092.31,1092.61,1092.3,1092.61,5.343
1762015500000,1094.23,1094.23,1094.14,1094.14,5.481
1762016400000,1093.58,1094.37,1093.11,1094.36,194.9
1762017300000,1095.21,1095.21,1095.18,1095.18,5.387
1762018200000,1093.16,1093.17,1093.16,1093.17,0.198
1762019100000,1093.44,1093.44,1093.0,1093.2,199.234
1762020000000,1092.78,1092.78,1092.66,1092.66,5.067
1762020900000,1093.69,1093.69,1093.57,1093.57,0.643
1762021800000,1094.17,1094.17,1094.01,1094.01,5.372
